LocTypeName,Location,Time,AgeGrp,PopMale,PopFemale,PopTotal
Geographic region,Oceania,2009,60-64,2.185,2.157,4.342
Geographic region,Oceania,2009,65-69,1.615,1.629,3.245
Geographic region,Oceania,2009,70-74,1.208,1.276,2.484
Geographic region,Oceania,2009,75-79,0.897,1.035,1.932
Geographic region,Oceania,2009,80-84,0.627,0.841,1.468
Geographic region,Oceania,2009,85-89,0.303,0.533,0.836
Geographic region,Oceania,2009,90-94,0.089,0.212,0.301
Geographic region,Oceania,2009,95-99,0.016,0.056,0.072
Geographic region,Oceania,2009,100+,0.001,0.007,0.008
Geographic region,Oceania,2010,0-4,4.433,4.17,8.603
Geographic region,Oceania,2010,15-19,4.02,3.764,7.784
Geographic region,Oceania,2010,20-24,4.015,3.833,7.849
Geographic region,Oceania,2010,25-29,3.792,3.724,7.515
Geographic region,Oceania,2010,30-34,3.432,3.447,6.879
Geographic region,Oceania,2010,35-39,3.455,3.504,6.959
Geographic region,Oceania,2010,40-44,3.296,3.322,6.618
Geographic region,Oceania,2010,45-49,3.211,3.205,6.416
Geographic region,Oceania,2010,50-54,2.895,2.876,5.771
Geographic region,Oceania,2010,55-59,2.491,2.484,4.975
Geographic region,Oceania,2010,60-64,2.214,2.192,4.406
Geographic region,Oceania,2010,65-69,1.658,1.67,3.327
Geographic region,Oceania,2010,70-74,1.236,1.294,2.529
Geographic region,Oceania,2010,75-79,0.89,1.024,1.914
Geographic region,Oceania,2010,80-84,0.634,0.835,1.469
Geographic region,Oceania,2010,85-89,0.316,0.543,0.859
Geographic region,Oceania,2010,90-94,0.094,0.218,0.312
Geographic region,Oceania,2010,95-99,0.017,0.058,0.076
Geographic region,Oceania,2010,100+,0.001,0.007,0.008
Geographic region,Oceania,2011,0-4,4.421,4.159,8.58
Geographic region,Oceania,2011,15-19,3.976,3.719,7.695
Geographic region,Oceania,2011,20-24,4.003,3.832,7.835
Geographic region,Oceania,2011,25-29,3.809,3.748,7.557
Geographic region,Oceania,2011,30-34,3.453,3.464,6.918
Geographic region,Oceania,2011,35-39,3.387,3.428,6.814
Geographic region,Oceania,2011,40-44,3.312,3.348,6.66
Geographic region,Oceania,2011,45-49,3.162,3.161,6.323
Geographic region,Oceania,2011,50-54,2.922,2.908,5.829
Geographic region,Oceania,2011,55-59,2.507,2.504,5.011
Geographic region,Oceania,2011,60-64,2.223,2.21,4.433
Geographic region,Oceania,2011,65-69,1.713,1.723,3.436
Geographic region,Oceania,2011,70-74,1.264,1.315,2.58
Geographic region,Oceania,2011,75-79,0.892,1.021,1.913
Geographic region,Oceania,2011,80-84,0.637,0.828,1.465
Geographic region,Oceania,2011,85-89,0.328,0.547,0.874
Geographic region,Oceania,2011,90-94,0.101,0.229,0.33
Geographic region,Oceania,2011,95-99,0.018,0.06,0.078
Geographic region,Oceania,2011,100+,0.002,0.007,0.009
Geographic region,Oceania,2012,0-4,4.41,4.149,8.559
Geographic region,Oceania,2012,15-19,3.936,3.679,7.615
Geographic region,Oceania,2012,20-24,3.989,3.82,7.809
Geographic region,Oceania,2012,25-29,3.821,3.767,7.588
Geographic region,Oceania,2012,30-34,3.491,3.499,6.99
Geographic region,Oceania,2012,35-39,3.324,3.353,6.677
Geographic region,Oceania,2012,40-44,3.323,3.371,6.694
Geographic region,Oceania,2012,45-49,3.108,3.115,6.222
Geographic region,Oceania,2012,50-54,2.941,2.934,5.875
Geographic region,Oceania,2012,55-59,2.523,2.526,5.049
Geographic region,Oceania,2012,60-64,2.209,2.208,4.416
Geographic region,Oceania,2012,65-69,1.783,1.792,3.575
Geographic region,Oceania,2012,70-74,1.288,1.34,2.628
Geographic region,Oceania,2012,75-79,0.902,1.023,1.925
Geographic region,Oceania,2012,80-84,0.634,0.817,1.451
Geographic region,Oceania,2012,85-89,0.338,0.547,0.886
Geographic region,Oceania,2012,90-94,0.107,0.238,0.345
Geographic region,Oceania,2012,95-99,0.019,0.06,0.079
Geographic region,Oceania,2012,100+,0.002,0.008,0.009
Geographic region,Oceania,2013,0-4,4.393,4.134,8.527
Geographic region,Oceania,2013,15-19,3.898,3.643,7.541
Geographic region,Oceania,2013,20-24,3.98,3.804,7.785
Geographic region,Oceania,2013,25-29,3.83,3.785,7.615
Geographic region,Oceania,2013,30-34,3.535,3.543,7.079
Geographic region,Oceania,2013,35-39,3.275,3.297,6.573
Geographic region,Oceania,2013,40-44,3.312,3.367,6.679
Geographic region,Oceania,2013,45-49,3.06,3.079,6.138
Geographic region,Oceania,2013,50-54,2.949,2.948,5.896
Geographic region,Oceania,2013,55-59,2.538,2.549,5.087
Geographic region,Oceania,2013,60-64,2.193,2.208,4.402
Geographic region,Oceania,2013,65-69,1.847,1.855,3.702
Geographic region,Oceania,2013,70-74,1.31,1.365,2.675
Geographic region,Oceania,2013,75-79,0.918,1.032,1.95
Geographic region,Oceania,2013,80-84,0.628,0.802,1.43
Geographic region,Oceania,2013,85-89,0.35,0.548,0.897
Geographic region,Oceania,2013,90-94,0.115,0.248,0.363
Geographic region,Oceania,2013,95-99,0.02,0.061,0.081
Geographic region,Oceania,2013,100+,0.002,0.008,0.01
Geographic region,Oceania,2014,0-4,4.362,4.106,8.468
Geographic region,Oceania,2014,15-19,3.858,3.608,7.466
Geographic region,Oceania,2014,20-24,3.975,3.788,7.763
Geographic region,Oceania,2014,25-29,3.842,3.805,7.647
Geographic region,Oceania,2014,30-34,3.576,3.591,7.167
Geographic region,Oceania,2014,35-39,3.246,3.267,6.513
Geographic region,Oceania,2014,40-44,3.28,3.334,6.614
Geographic region,Oceania,2014,45-49,3.027,3.062,6.089
Geographic region,Oceania,2014,50-54,2.939,2.945,5.884
Geographic region,Oceania,2014,55-59,2.557,2.573,5.13
Geographic region,Oceania,2014,60-64,2.188,2.219,4.406
Geographic region,Oceania,2014,65-69,1.89,1.9,3.791
Geographic region,Oceania,2014,70-74,1.338,1.394,2.732
Geographic region,Oceania,2014,75-79,0.936,1.047,1.983
Geographic region,Oceania,2014,80-84,0.623,0.788,1.411
Geographic region,Oceania,2014,85-89,0.359,0.548,0.907
Geographic region,Oceania,2014,90-94,0.122,0.258,0.38
Geographic region,Oceania,2014,95-99,0.021,0.062,0.083
Geographic region,Oceania,2014,100+,0.002,0.009,0.011
Geographic region,Oceania,2015,0-4,4.325,4.073,8.397
Geographic region,Oceania,2015,15-19,3.817,3.575,7.392
Geographic region,Oceania,2015,20-24,3.964,3.769,7.733
Geographic region,Oceania,2015,25-29,3.862,3.828,7.691
Geographic region,Oceania,2015,30-34,3.609,3.636,7.244
Geographic region,Oceania,2015,35-39,3.241,3.262,6.503
Geographic region,Oceania,2015,40-44,3.231,3.278,6.508
Geographic region,Oceania,2015,45-49,3.016,3.069,6.085
Geographic region,Oceania,2015,50-54,2.909,2.921,5.831
Geographic region,Oceania,2015,55-59,2.577,2.599,5.176
Geographic region,Oceania,2015,60-64,2.187,2.23,4.417
Geographic region,Oceania,2015,65-69,1.918,1.937,3.855
Geographic region,Oceania,2015,70-74,1.371,1.426,2.797
Geographic region,Oceania,2015,75-79,0.956,1.066,2.022
Geographic region,Oceania,2015,80-84,0.621,0.778,1.399
Geographic region,Oceania,2015,85-89,0.365,0.545,0.911
Geographic region,Oceania,2015,90-94,0.129,0.263,0.392
Geographic region,Oceania,2015,95-99,0.023,0.065,0.088
Geographic region,Oceania,2015,100+,0.002,0.009,0.011
Geographic region,Oceania,2016,0-4,4.284,4.035,8.319
Geographic region,Oceania,2016,15-19,3.779,3.544,7.322
Geographic region,Oceania,2016,20-24,3.947,3.746,7.693
Geographic region,Oceania,2016,25-29,3.884,3.849,7.733
Geographic region,Oceania,2016,30-34,3.634,3.674,7.308
Geographic region,Oceania,2016,35-39,3.259,3.281,6.539
Geographic region,Oceania,2016,40-44,3.168,3.204,6.372
Geographic region,Oceania,2016,45-49,3.023,3.092,6.115
Geographic region,Oceania,2016,50-54,2.863,2.883,5.746
Geographic region,Oceania,2016,55-59,2.597,2.625,5.223
Geographic region,Oceania,2016,60-64,2.193,2.245,4.438
Geographic region,Oceania,2016,65-69,1.927,1.957,3.884
Geographic region,Oceania,2016,70-74,1.416,1.468,2.884
Geographic region,Oceania,2016,75-79,0.977,1.086,2.063
Geographic region,Oceania,2016,80-84,0.624,0.774,1.398
Geographic region,Oceania,2016,85-89,0.369,0.541,0.91
Geographic region,Oceania,2016,90-94,0.135,0.266,0.4
Geographic region,Oceania,2016,95-99,0.025,0.07,0.095
Geographic region,Oceania,2016,100+,0.002,0.01,0.012
Geographic region,Oceania,2017,0-4,4.231,3.985,8.217
Geographic region,Oceania,2017,15-19,3.745,3.514,7.259
Geographic region,Oceania,2017,20-24,3.929,3.721,7.65
Geographic region,Oceania,2017,25-29,3.905,3.861,7.766
Geographic region,Oceania,2017,30-34,3.654,3.704,7.359
Geographic region,Oceania,2017,35-39,3.296,3.321,6.616
Geographic region,Oceania,2017,40-44,3.108,3.135,6.243
Geographic region,Oceania,2017,45-49,3.036,3.11,6.145
Geographic region,Oceania,2017,50-54,2.811,2.842,5.653
Geographic region,Oceania,2017,55-59,2.616,2.648,5.263
Geographic region,Oceania,2017,60-64,2.204,2.263,4.468
Geographic region,Oceania,2017,65-69,1.912,1.958,3.87
Geographic region,Oceania,2017,70-74,1.477,1.528,3.005
Geographic region,Oceania,2017,75-79,0.998,1.106,2.104
Geographic region,Oceania,2017,80-84,0.633,0.779,1.412
Geographic region,Oceania,2017,85-89,0.369,0.535,0.904
Geographic region,Oceania,2017,90-94,0.14,0.267,0.407
Geographic region,Oceania,2017,95-99,0.027,0.074,0.101
Geographic region,Oceania,2017,100+,0.003,0.01,0.013
Geographic region,Oceania,2018,0-4,4.167,3.923,8.09
Geographic region,Oceania,2018,15-19,3.718,3.488,7.206
Geographic region,Oceania,2018,20-24,3.909,3.694,7.603
Geographic region,Oceania,2018,25-29,3.923,3.861,7.784
Geographic region,Oceania,2018,30-34,3.672,3.728,7.4
Geographic region,Oceania,2018,35-39,3.344,3.373,6.717
Geographic region,Oceania,2018,40-44,3.062,3.085,6.147
Geographic region,Oceania,2018,45-49,3.035,3.105,6.14
Geographic region,Oceania,2018,50-54,2.766,2.809,5.575
Geographic region,Oceania,2018,55-59,2.627,2.663,5.29
Geographic region,Oceania,2018,60-64,2.223,2.286,4.508
Geographic region,Oceania,2018,65-69,1.897,1.959,3.855
Geographic region,Oceania,2018,70-74,1.537,1.589,3.126
Geographic region,Oceania,2018,75-79,1.022,1.126,2.147
Geographic region,Oceania,2018,80-84,0.647,0.791,1.438
Geographic region,Oceania,2018,85-89,0.367,0.528,0.894
Geographic region,Oceania,2018,90-94,0.147,0.27,0.417
Geographic region,Oceania,2018,95-99,0.029,0.078,0.107
Geographic region,Oceania,2018,100+,0.003,0.011,0.014
Geographic region,Oceania,2019,0-4,4.103,3.859,7.962
Geographic region,Oceania,2019,15-19,3.687,3.457,7.144
Geographic region,Oceania,2019,20-24,3.872,3.653,7.525
Geographic region,Oceania,2019,25-29,3.943,3.851,7.794
Geographic region,Oceania,2019,30-34,3.701,3.753,7.454
Geographic region,Oceania,2019,35-39,3.397,3.43,6.827
Geographic region,Oceania,2019,40-44,3.042,3.06,6.103
Geographic region,Oceania,2019,45-49,3.02,3.078,6.098
Geographic region,Oceania,2019,50-54,2.743,2.796,5.539
Geographic region,Oceania,2019,55-59,2.627,2.667,5.295
Geographic region,Oceania,2019,60-64,2.248,2.313,4.561
Geographic region,Oceania,2019,65-69,1.892,1.97,3.862
Geographic region,Oceania,2019,70-74,1.581,1.637,3.218
Geographic region,Oceania,2019,75-79,1.051,1.152,2.203
Geographic region,Oceania,2019,80-84,0.665,0.807,1.471
Geographic region,Oceania,2019,85-89,0.367,0.521,0.888
Geographic region,Oceania,2019,90-94,0.154,0.273,0.428
Geographic region,Oceania,2019,95-99,0.032,0.081,0.113
Geographic region,Oceania,2019,100+,0.003,0.011,0.014
Geographic region,Oceania,2020,0-4,4.039,3.798,7.836
Geographic region,Oceania,2020,15-19,3.653,3.428,7.081
Geographic region,Oceania,2020,20-24,3.809,3.595,7.404
Geographic region,Oceania,2020,25-29,3.949,3.823,7.772
Geographic region,Oceania,2020,30-34,3.737,3.775,7.512
Geographic region,Oceania,2020,35-39,3.443,3.483,6.927
Geographic region,Oceania,2020,40-44,3.051,3.066,6.118
Geographic region,Oceania,2020,45-49,2.99,3.036,6.026
Geographic region,Oceania,2020,50-54,2.748,2.811,5.559
Geographic region,Oceania,2020,55-59,2.614,2.656,5.27
Geographic region,Oceania,2020,60-64,2.279,2.346,4.624
Geographic region,Oceania,2020,65-69,1.899,1.987,3.886
